id,a_reputation,creationdate
"1152372","237","2012-01-16 17:35:45"
"1152524","5671","2012-01-16 19:21:02"
"1153745","2207","2012-01-17 10:55:58"
"1155002","1020","2012-01-17 22:37:01"
"1155387","31954","2012-01-18 04:18:06"
"1156601","1825","2009-12-11 16:38:18"
"1156705","85","2012-01-18 16:34:51"
"1156801","1300","2012-01-18 17:27:21"
"1157444","15408","2012-01-19 00:38:16"
"1157540","7098","2012-01-19 02:14:20"
"1158215","3357","2012-01-19 10:24:25"
"1158481","376","2012-01-19 12:40:21"
"1158895","9793","2012-01-19 16:00:35"
"1159478","188951","2012-01-19 21:17:04"
"1159740","1165","2012-01-20 00:40:28"
"1160916","18203","2011-11-09 19:43:59"
"1161058","718","2012-01-20 16:54:33"
"1161293","3800","2012-01-20 19:05:42"
"1161320","84","2012-01-20 19:22:59"
"1161463","8437","2012-01-20 20:51:15"
"1162412","2958","2012-01-21 15:00:03"
"1162664","1702","2012-01-21 18:52:27"
"1163244","166","2012-01-22 08:06:59"
"1163462","1325","2012-01-22 12:59:35"
"1163786","31691","2012-01-22 18:52:53"
"1164513","5640","2012-01-23 08:01:58"
"1165637","12433","2012-01-23 19:16:09"
"1166898","3458","2012-01-24 11:44:55"
"1168070","29511","2012-01-24 22:01:20"
"1168156","36461","2012-01-24 22:52:28"
"1168588","11688","2012-01-25 06:22:01"
"1168733","4405","2012-01-25 08:11:05"
"1168804","12190","2012-01-25 09:04:06"
"1169020","29630","2012-01-25 11:02:14"
"1169454","2324","2012-01-25 14:56:17"
"1169670","4974","2012-01-25 16:49:54"
"1169798","61966","2012-01-25 18:03:15"
"1170023","2064","2012-01-25 20:14:01"
"1170153","631","2012-01-25 21:36:59"
"1170277","10744","2008-10-23 00:30:45"
"1170857","1685","2012-01-26 08:24:47"
"1171043","15604","2012-01-26 10:27:20"
"1171529","9589","2012-01-26 15:02:24"
"1172428","45019","2012-01-26 22:57:49"
"1172582","1000","2012-01-27 01:19:49"
"1172798","15703","2012-01-27 04:44:54"
"1173313","1369","2012-01-27 10:59:37"
"1173374","1624","2012-01-27 11:33:50"
"1173850","7088","2012-01-27 15:47:10"
"1174201","1390","2012-01-27 19:12:16"
"1174477","1291","2012-01-27 21:56:14"
"1174516","279","2012-01-27 22:35:31"
"1174750","3857","2012-01-28 03:35:56"
"1174942","15521","2012-01-28 08:04:58"
"1175065","4892","2012-01-28 10:43:08"
"1175077","42056","2012-01-28 10:51:59"
"1175101","29710","2012-01-28 11:17:46"
"1175633","12919","2012-01-28 19:40:39"
"1175698","900","2012-01-28 20:37:02"
"1175966","153532","2012-01-29 02:20:01"
"1176601","13940","2012-01-29 15:25:04"
"1177119","3700","2012-01-30 00:31:56"
"1178085","1983","2011-08-04 15:13:33"
"1178578","4048","2012-01-30 17:09:13"
"1178781","2632","2012-01-30 18:57:21"
"1180620","69445","2012-01-31 15:02:03"
"1180720","16003","2012-01-31 15:53:54"
"1181435","6315","2012-01-31 21:38:42"
"1182299","1536","2012-02-01 09:11:14"
"1182921","8871","2012-02-01 14:35:49"
"1183123","4943","2012-02-01 16:03:48"
"1183387","5079","2012-02-01 18:02:52"
"1183577","4240","2012-02-01 19:41:43"
"1184622","8167","2012-02-02 08:30:11"
"1185355","3250","2012-02-02 14:23:29"
"1185575","101","2012-02-02 16:08:28"
"1185624","12027","2012-02-02 16:28:59"
"1187242","2842","2012-02-03 10:11:31"
"1187415","464356","2012-02-03 11:49:20"
"1188035","13300","2012-02-03 16:52:52"
"1188322","17852","2012-02-03 19:38:33"
"1188513","61450","2012-02-03 21:51:55"
"1188942","7610","2012-02-04 05:45:23"
"1189069","4500","2012-02-04 08:06:50"
"1189885","62704","2012-02-04 21:08:23"
"1190388","67521","2012-02-05 08:40:10"
"1191017","975","2012-02-05 19:04:11"
"1191301","10496","2012-02-05 23:08:35"
"1191425","11110","2012-02-06 02:03:58"
"1192568","1243","2012-02-06 15:08:23"
"1193808","7299","2012-02-07 04:13:01"
"1194050","429","2012-02-07 07:21:31"
"1194067","5693","2012-02-07 07:30:09"
"1195080","61444","2012-02-07 15:58:05"
"1195276","2929","2012-02-07 17:28:13"
"1195439","740","2012-02-07 18:45:56"
"1195557","3569","2012-02-07 19:35:17"
"1195835","3144","2012-02-07 21:58:42"
"1196826","436","2012-02-08 09:56:43"
"1197228","718","2012-02-08 13:04:10"
"1197411","11127","2012-02-08 14:27:15"
"1197518","196670","2012-02-08 15:13:17"
"1198509","23083","2012-02-09 00:11:57"
"1199264","10293","2012-02-09 09:24:49"
"1199464","7536","2012-02-09 11:04:06"
"1199538","1552","2012-02-09 11:41:44"
"1199612","2799","2012-02-09 12:15:12"
"1199911","729","2012-02-09 14:52:44"
"1200558","25732","2008-09-03 18:06:06"
"1200966","945","2012-02-10 00:11:04"
"1201244","8472","2012-02-10 04:22:09"
"1201647","9217","2012-02-10 08:51:20"
"1202367","1277","2012-02-10 15:47:17"
"1202623","424","2012-02-10 17:55:08"
"1202769","12870","2012-02-10 19:09:55"
"1203147","3182","2012-02-10 23:25:47"
"1203228","7364","2012-02-11 01:16:54"
"1203750","1713","2012-02-11 12:47:59"
"1204123","457","2012-02-11 18:11:58"
"1204143","145827","2012-02-11 18:26:55"
"1204508","4246","2012-02-12 00:13:09"
"1204976","1222","2012-02-12 10:57:04"
"1205299","10128","2012-02-12 16:19:45"
"1205867","3679","2012-02-13 01:11:14"
"1207195","58118","2012-02-13 16:05:08"
"1207655","3226","2012-02-13 20:08:59"
"1207809","742","2012-02-13 21:35:54"
"1208233","8081","2012-02-14 03:30:44"
"1208445","1334","2012-02-14 06:19:24"
"1208553","1071","2012-02-14 07:41:40"
"1209423","4054","2012-02-14 15:36:42"
"1209443","10736","2012-02-14 15:46:10"
"1209714","1596","2012-02-14 18:22:00"
"1210026","552","2012-02-14 21:20:09"
"1210059","32603","2012-02-14 21:44:46"
"1210165","3906","2012-02-14 22:54:39"
"1210329","141379","2012-02-15 01:24:04"
"1211524","13912","2012-02-15 14:11:34"
"1211906","9420","2012-02-15 16:46:47"
"1211934","6874","2012-02-15 17:00:02"
"1212000","2373","2012-02-15 17:27:48"
"1212341","31400","2012-02-15 20:31:10"
"1213296","16877","2012-02-16 07:54:42"
"1214330","1683","2012-02-16 16:42:25"
"1214472","1389","2012-02-16 17:51:22"
"1214731","11685","2012-02-16 20:02:25"
"1214800","52859","2012-02-16 20:48:31"
"1215379","6456","2012-02-17 04:20:56"
"1216152","3182","2012-02-17 11:45:08"
"1216451","4158","2012-02-17 14:26:14"
"1216612","33208","2012-02-17 15:42:12"
"1216776","9265","2012-02-17 17:01:08"
"1216976","33941","2012-02-17 19:14:07"
"1217106","1039","2012-02-17 20:31:39"
"1218598","6034","2012-02-19 00:01:32"
"1219295","33619","2012-02-19 14:12:43"
"1219371","62","2012-02-19 15:27:11"
"1219789","20965","2012-02-19 21:20:18"
"1219806","3050","2012-02-19 21:39:03"
"1220013","2463","2012-02-20 01:28:03"
"1221465","4203","2012-02-20 16:04:50"
"1221571","341228","2012-02-20 16:47:39"
"1221660","8608","2012-02-20 17:31:38"
"1221847","7915","2012-02-20 19:24:24"
"1223007","5212","2012-02-21 09:38:06"
"1223875","2744","2012-02-21 16:46:04"
"1224372","490","2012-02-21 21:07:32"
"1224374","15090","2012-02-21 21:09:29"
"1225328","41950","2012-02-22 08:48:55"
"1225966","1171","2012-02-22 13:36:36"
"1226652","4005","2012-02-22 19:00:24"
"1226894","86679","2012-02-22 21:17:51"
"1226963","286485","2012-02-22 21:58:04"
"1227923","121957","2012-02-23 09:14:36"
"1228896","1715","2012-02-23 16:49:39"
"1229023","86000","2012-02-23 17:48:02"
"1229260","13824","2012-02-23 20:05:03"
"1230576","3624","2012-02-24 10:50:12"
"1230663","2700","2012-02-24 11:33:28"
"1230763","7962","2012-02-24 12:33:07"
"1230836","65132","2012-02-24 13:17:56"
"1231230","22278","2012-02-24 16:37:32"
"1231572","586","2012-02-24 20:17:10"
"1231866","17543","2012-02-24 23:36:50"
"1232366","3941","2012-02-25 10:07:02"
"1233508","12129","2012-02-26 07:17:54"
"1234256","17750","2012-02-26 19:11:15"
"1234550","19030","2012-02-26 23:56:11"
"1235305","3228","2012-02-27 10:14:48"
"1235433","3475","2012-02-27 11:20:13"
"1235495","3305","2012-02-27 11:47:19"
"1235565","12242","2012-02-27 12:21:21"
"1235698","65024","2012-02-27 13:44:47"
"1236044","13584","2012-02-27 16:39:25"
"1236396","12138","2012-02-27 19:50:50"
"1236599","66","2012-02-27 21:46:42"
"1237411","19824","2012-02-28 08:19:39"
"1237575","35796","2012-02-28 09:53:24"
"1237595","3097","2012-02-28 10:05:40"
"1238311","766","2012-02-28 16:24:14"
"1238764","4096","2012-02-28 20:15:33"
"1238875","168","2012-02-28 21:30:57"
"1240283","1422","2012-02-29 12:49:05"
"1240482","3886","2012-02-29 14:23:29"
"1240985","3743","2012-02-29 18:49:45"
"1242221","219","2012-03-01 09:01:35"
"1242324","3757","2012-03-01 09:56:27"
"1242446","12628","2012-03-01 10:52:46"
"1243462","141","2012-03-01 18:48:00"
"1243526","1635","2012-03-01 19:19:14"
"1243791","338","2012-03-01 21:30:26"
"1243996","8464","2012-03-02 00:05:01"
"1245581","431","2012-03-02 16:55:04"
"1246391","32677","2012-03-03 04:29:51"
"1248008","16953","2012-03-04 11:16:07"
"1249472","5861","2012-03-05 09:18:29"
"1249477","2738","2012-03-05 09:21:01"
"1249950","6542","2012-03-05 13:42:41"
"1249994","3217","2012-03-05 14:05:48"
"1250319","4500","2012-03-05 16:43:18"
"1250381","8698","2012-03-05 17:12:24"
"1250940","2764","2012-03-05 22:36:20"
"1250976","5837","2012-03-05 22:57:26"
"1251471","388","2012-03-06 06:24:27"
"1251622","407","2012-03-06 07:54:12"
"1251861","9732","2012-03-06 10:01:51"
"1252063","1771","2012-03-06 11:33:12"
"1253072","6013","2012-03-06 19:23:00"
"1253218","247","2012-03-06 20:43:47"
"1253312","24937","2012-03-06 21:32:41"
"1253844","60392","2012-03-07 04:58:40"
"1254292","20588","2012-03-07 09:39:25"
"1254882","3908","2012-03-07 14:09:29"
"1255065","923","2012-03-07 15:32:52"
"1255156","995","2012-03-07 16:12:29"
"1255825","5196","2012-03-07 22:22:02"
"1256121","679","2012-03-08 02:19:37"
"1256200","743","2012-03-08 03:43:01"
"1256624","67042","2012-03-08 09:18:10"
"1256909","4673","2012-03-08 11:35:54"
"1257487","881","2012-03-08 16:24:23"
"1257932","2995","2012-03-08 20:22:48"
"1258245","3611","2012-03-09 00:30:55"
"1259109","49877","2012-03-09 10:45:32"
"1259400","1628","2012-03-09 13:35:08"
"1259510","250631","2012-03-09 14:28:43"
"1260204","52308","2012-03-09 21:03:15"
"1260222","1773","2012-03-09 21:22:42"
"1260245","1517","2012-03-09 21:39:49"
"1260247","3603","2012-03-09 21:41:27"
"1260322","2470","2012-03-09 22:45:17"
"1260981","16686","2012-03-10 12:11:52"
"1261655","56","2012-03-10 23:34:48"
"1262240","4402","2012-03-11 12:26:23"
"1263436","1385","2012-03-12 06:34:21"
"1263783","40476","2012-03-12 09:49:09"
"1264321","10494","2012-03-12 14:23:01"
"1266285","19","2012-03-13 11:00:26"
"1267056","3794","2012-03-13 16:54:30"
"1267263","24395","2012-03-13 18:55:08"
"1267329","98526","2012-03-13 19:24:56"
"1267661","82436","2012-03-13 22:21:46"
"1269636","3008","2012-03-14 17:03:57"
"1269900","2145","2012-03-14 19:09:33"
"1270168","2519","2012-03-14 21:18:07"
"1270254","345","2012-03-14 22:18:47"
"1270408","36","2012-03-15 00:13:58"
"1270725","5918","2012-03-15 04:52:59"
"1271603","1053","2012-03-15 13:10:35"
"1271826","352718","2012-03-15 14:45:16"
"1274149","7401","2012-03-16 13:42:34"
"1274314","15277","2012-03-16 14:58:50"
"1274383","910","2012-03-16 15:30:01"
"1274817","1751","2012-03-16 19:30:21"
"1275025","1158","2012-03-16 21:55:30"
"1275169","83910","2012-03-17 00:59:13"
"1275364","5147","2009-04-17 18:22:15"
"1275553","1531","2012-03-17 09:22:59"
"1276757","3410","2012-03-18 10:10:03"
"1277111","3417","2012-03-18 16:07:40"
"1277604","1298","2012-03-19 00:33:52"
"1279355","3020","2012-03-19 19:07:10"
"1280410","60776","2012-03-20 08:42:06"
"1280608","7957","2012-03-20 10:22:18"
"1280723","7355","2012-03-20 11:12:10"
"1281433","78626","2012-03-20 16:23:44"
"1281576","10434","2012-03-20 17:25:43"
"1281930","4573","2012-03-20 20:44:25"
"1282151","4208","2012-03-20 23:20:18"
"1282181","838","2012-03-20 23:44:07"
"1282240","2358","2012-03-21 00:30:04"
"1283874","88","2012-03-21 15:51:57"
"1284594","146","2012-03-21 22:30:36"
"1285061","2499","2012-03-22 05:08:04"
"1286358","2889","2012-03-22 15:41:23"
"1287183","16218","2012-03-22 23:45:02"
"1287251","32995","2012-03-23 01:01:15"
"1288598","15459","2012-03-23 15:38:49"
"1289384","4601","2009-07-17 03:38:06"
"1289675","3394","2012-03-24 08:07:15"
"1290107","269","2012-03-24 15:16:07"
"1290545","13886","2012-03-24 21:49:59"
"1291313","1329","2012-03-25 13:37:31"
"1291492","26510","2012-03-25 16:18:52"
"1293622","3182","2012-03-26 17:33:32"
"1295073","116","2012-03-27 09:14:11"
"1295171","2652","2012-03-27 09:59:52"
"1295344","19770","2012-03-27 11:12:32"
"1295957","1017","2012-03-27 15:31:23"
"1296333","653","2012-03-27 18:26:13"
"1298028","4518","2012-03-28 11:26:10"
"1299005","14609","2011-01-17 09:59:17"
"1300562","3592","2012-03-29 10:54:20"
"1300630","1646","2012-03-29 11:24:46"
"1301076","7930","2012-03-29 14:39:42"
"1302312","701","2012-03-30 03:14:47"
"1304164","5223","2012-03-30 21:04:58"
"1305516","15547","2012-03-31 20:41:35"
"1305562","523","2012-03-31 21:29:26"
"1305969","22360","2012-04-01 06:55:46"
"1307166","8135","2012-04-02 03:29:07"
"1308483","1421","2012-04-02 16:07:48"
"1308810","413","2012-04-02 19:00:45"
"1309193","5648","2012-04-02 22:59:29"
"1310220","12879","2012-04-03 10:52:39"
"1310929","13631","2012-04-03 16:24:29"
"1311303","2645","2012-04-03 19:51:31"
"1311952","540","2012-04-04 04:50:46"
"1312143","80740","2012-04-04 06:52:33"
"1312211","913","2012-04-04 07:34:36"
"1312406","25611","2012-04-04 09:08:29"
"1312408","45","2012-04-04 09:09:19"
"1314485","43","2012-04-05 06:10:29"
"1314789","1568","2012-04-05 08:53:31"
"1314859","3128","2012-04-05 09:18:54"
"1315444","37744","2012-04-05 13:46:02"
"1315480","1964","2012-04-05 14:00:17"
"1315565","12230","2012-04-05 14:33:41"
"1315962","11006","2012-04-05 17:58:13"
"1317935","53497","2012-04-06 17:14:50"
"1318575","26","2012-04-07 03:30:59"
"1318939","8512","2012-04-07 10:53:54"
"1319248","2979","2012-04-07 15:24:01"
"1319619","1478","2012-04-07 21:16:36"
"1320303","7886","2012-04-08 13:03:06"
"1321564","18615","2012-04-09 09:29:42"
"1321873","15401","2012-04-09 12:37:05"
"1322435","1662","2012-04-09 17:56:13"
"1322562","14964","2012-04-09 19:18:31"
"1322693","3013","2012-04-09 20:37:22"
"1322972","56553","2012-04-10 00:59:46"
"1323144","3604","2012-04-10 03:54:48"
"1323504","9774","2012-04-10 08:08:21"
"1324019","11837","2012-04-10 12:13:30"
"1324125","658","2012-04-10 13:03:30"
"1326439","229","2012-04-11 11:33:19"
"1329111","7440","2012-04-12 12:36:31"
"1329214","15292","2012-04-12 13:25:55"
"1329296","20803","2012-04-12 13:57:33"
"1329367","14420","2012-04-12 14:23:19"
"1329652","81515","2012-04-12 16:24:40"
"1329812","1729","2012-04-12 17:40:31"
"1330870","76","2012-04-13 06:29:05"
"1331410","41","2012-04-13 11:10:22"
"1331430","63403","2012-04-13 11:20:46"
"1331671","16304","2012-04-13 13:17:10"
"1332545","931","2012-04-13 21:50:18"
"1332817","1872","2012-04-14 03:26:57"
"1332934","10214","2012-04-14 06:26:27"
"1333836","8821","2012-04-14 22:15:25"
"1335619","664","2012-04-16 06:09:08"
"1335647","1903","2012-04-16 06:35:39"
"1335717","1189","2012-04-16 07:12:29"
"1336087","4580","2012-04-16 10:36:22"
"1336484","1648","2012-04-16 14:07:10"
"1337285","1274","2012-04-16 21:08:30"
"1337422","4494","2012-04-16 22:55:07"
"1337771","8711","2012-04-17 04:20:49"
"1338158","12718","2012-04-17 08:00:00"
"1338292","156111","2012-04-17 08:58:38"
"1338936","2762","2012-04-17 13:45:19"
"1339184","10689","2010-07-29 16:49:54"
"1341059","11130","2012-04-18 10:20:39"
"1342454","5004","2012-04-18 20:39:57"
"1342730","19773","2012-04-19 00:09:03"
"1342941","6584","2012-04-19 03:38:23"
"1343333","4804","2012-04-19 07:49:00"
"1345360","1231","2012-04-20 00:39:17"
"1345535","9684","2012-04-20 03:16:03"
"1346234","31860","2012-04-20 10:00:56"
"1346580","86","2012-04-20 12:46:57"
"1347646","4354","2012-04-20 23:41:27"
"1347784","9810","2012-04-21 02:54:14"
"1347833","111","2012-04-21 04:12:43"
"1348195","233024","2012-04-21 11:00:33"
"1348273","13000","2012-04-21 12:20:12"
"1348324","29408","2012-04-21 13:05:03"
"1348709","37960","2012-04-21 19:20:34"
"1348811","6165","2012-04-21 20:59:47"
"1348948","1465","2012-04-22 00:14:38"
"1349334","13463","2012-04-22 09:23:10"
"1350713","2590","2012-04-23 07:17:08"
"1350899","56411","2012-04-23 09:01:45"
"1351111","26","2012-04-23 10:50:49"
"1351310","141","2012-04-23 12:36:19"
"1351469","43233","2012-04-23 13:47:57"
"1352288","27641","2012-04-23 20:38:29"
"1353011","85788","2012-04-24 06:48:40"
"1353562","291","2012-04-24 11:37:40"
"1354517","897","2012-04-24 18:46:37"
"1354537","8476","2012-04-24 18:57:58"
"1354590","8047","2012-04-24 19:27:27"
"1355411","684","2012-04-25 06:21:30"
"1355584","1971","2012-04-25 07:48:25"
"1355857","2401","2012-04-25 09:55:53"
"1359923","2078","2012-04-26 23:26:46"
"1360693","1550","2010-11-04 00:43:02"
"1362108","19477","2012-04-27 22:37:16"
"1362309","1211","2012-04-28 03:03:22"
"1362755","32662","2012-04-28 10:43:23"
"1363921","11284","2010-05-04 14:53:44"
"1364347","3478","2012-04-29 15:40:07"
"1364733","3848","2012-04-29 22:12:38"
"1365324","2880","2012-04-30 08:12:20"
"1365671","1486","2012-04-30 11:14:02"
"1365960","13105","2012-04-30 13:59:45"
"1366871","15866","2012-04-30 23:50:26"
"1366973","5380","2012-05-01 01:45:08"
"1368342","5928","2012-05-01 18:23:02"
"1368466","812","2012-05-01 19:30:51"
"1368582","7713","2012-05-01 20:29:10"
"1368683","2619","2012-05-01 21:25:06"
"1368697","764","2012-05-01 21:32:30"
"1369606","1273","2012-05-02 09:16:02"
"1369989","5087","2012-05-02 12:24:34"
"1370034","11506","2012-05-02 12:43:59"
"1370112","2548","2012-05-02 13:21:40"
"1370425","14703","2012-05-02 15:27:30"
"1371131","11439","2012-05-02 21:40:25"
"1371329","9058","2012-05-03 01:01:33"
"1371433","3624","2012-05-03 02:45:07"
"1371639","2667","2012-05-03 05:41:54"
"1371805","15008","2012-05-03 07:17:25"
"1374311","4752","2012-05-04 06:54:51"
"1374437","62515","2012-05-04 08:10:31"
"1374704","6935","2012-05-04 10:20:54"
"1375042","3955","2009-03-17 15:43:49"
"1375807","535","2012-05-04 19:56:29"
"1376227","66","2012-05-05 03:08:12"
"1376613","33","2012-05-05 10:22:28"
"1376876","894","2012-05-05 13:52:23"
"1376972","1514","2012-05-05 15:14:33"
"1379930","1341","2012-05-07 14:02:09"
"1380669","9458","2012-05-07 20:41:01"
"1380752","43128","2012-05-07 21:35:59"
"1381638","3779","2012-05-08 09:11:12"
"1381662","1314","2012-05-08 09:23:33"
"1382251","26776","2012-05-08 13:58:22"
"1382300","1563","2012-05-08 14:17:28"
"1382832","3431","2012-05-08 18:24:16"
"1383948","1115","2012-05-09 07:29:41"
"1384718","2512","2012-05-09 13:20:46"
"1385845","37948","2009-04-22 12:09:10"
"1386111","11132","2012-05-10 04:07:20"
"1386551","8277","2012-05-10 08:25:55"
"1386886","201694","2010-03-30 10:29:42"
"1387157","16525","2012-05-10 13:01:32"
"1387429","1567","2012-05-10 14:51:19"
"1387555","1","2012-05-10 15:38:08"
"1387670","6928","2012-05-10 16:21:41"
"1388192","16821","2009-08-16 22:01:58"
"1389508","674","2012-05-11 13:06:37"
"1389596","3118","2012-05-11 13:47:12"
"1390343","250","2012-05-11 21:29:04"
"1390654","215","2012-05-12 05:24:55"
"1390859","156","2012-05-12 09:35:37"
"1391249","23753","2012-05-12 15:53:14"
"1391284","1316","2012-05-12 16:27:20"
"1391713","18300","2010-10-13 17:59:28"
"1392132","20680","2012-05-13 12:01:38"
"1392379","51605","2012-05-13 16:44:21"
"1392515","1384","2012-05-13 19:00:59"
"1393862","14560","2012-05-14 13:35:38"
"1394697","9883","2012-05-14 21:03:38"
"1395668","18116","2012-05-15 08:36:44"
"1395758","4506","2012-05-15 09:20:20"
"1399491","31485","2012-05-16 19:25:18"
"1399539","3228","2010-12-01 16:42:16"
"1400370","4394","2012-05-17 07:19:44"
"1400869","15990","2012-05-17 11:35:03"
"1401034","11929","2012-05-17 12:58:12"
"1401720","7226","2012-05-17 18:33:00"
"1403714","12257","2012-05-18 15:15:15"
"1403947","1725","2012-05-18 17:22:45"
"1405065","79320","2012-05-19 12:23:30"
"1405363","6548","2012-05-19 16:47:29"
"1405588","12828","2012-05-19 21:10:16"
"1405830","11945","2012-05-20 03:42:20"
"1407357","3222","2012-05-21 08:07:06"
"1408137","3430","2012-05-21 14:37:50"
"1408611","33702","2012-05-21 18:52:08"
"1408973","833","2012-05-21 23:04:28"
