,hours_for_accepted_answer,nanswers,view_count,answersviews
90049,0.7316666666666667,2.0,1717.0,0.0011648223645894002
68580,0.7313888888888889,2.0,1602.0,0.0012484394506866417
166676,0.7305555555555555,1.0,378.0,0.0026455026455026454
124058,0.7302777777777778,1.0,517.0,0.0019342359767891683
123366,0.73,3.0,1860.0,0.0016129032258064516
151094,0.7286111111111111,1.0,780.0,0.001282051282051282
161931,0.7252777777777778,1.0,887.0,0.0011273957158962795
82869,0.7241666666666666,2.0,441.0,0.0045351473922902496
29220,0.7227777777777777,3.0,41692.0,7.195625059963542e-05
105230,0.7225,1.0,638.0,0.001567398119122257
92430,0.7225,2.0,226.0,0.008849557522123894
82235,0.7222222222222222,3.0,3221.0,0.0009313877677739833
42621,0.7222222222222222,2.0,8121.0,0.00024627508927471984
158354,0.7213888888888889,1.0,200.0,0.005
103652,0.7213888888888889,2.0,552.0,0.0036231884057971015
51056,0.7213888888888889,2.0,1583.0,0.0012634238787113076
106526,0.7208333333333333,3.0,9818.0,0.00030556121409655736
4925,0.72,2.0,3340.0,0.0005988023952095808
124429,0.7197222222222223,1.0,1426.0,0.0007012622720897616
116631,0.7197222222222223,1.0,2006.0,0.0004985044865403788
166370,0.7191666666666666,1.0,1579.0,0.0006333122229259025
37734,0.7177777777777777,1.0,5031.0,0.00019876764062810574
18878,0.7175,11.0,55237.0,0.00019914187953726668
103712,0.7175,3.0,16412.0,0.0001827930782354375
49163,0.7169444444444445,1.0,407.0,0.002457002457002457
9156,0.7166666666666667,2.0,410.0,0.004878048780487805
103384,0.7163888888888889,2.0,200.0,0.01
192082,0.7158333333333333,1.0,324.0,0.0030864197530864196
21278,0.715,1.0,2079.0,0.000481000481000481
63204,0.7147222222222223,2.0,112.0,0.017857142857142856
144984,0.7141666666666666,2.0,134.0,0.014925373134328358
135890,0.7136111111111111,3.0,1415.0,0.0021201413427561835
194542,0.7136111111111111,2.0,327.0,0.0061162079510703364
144754,0.7136111111111111,1.0,1207.0,0.0008285004142502071
53773,0.7127777777777777,9.0,6602.0,0.0013632232656770676
123733,0.7125,1.0,3750.0,0.0002666666666666667
212175,0.7122222222222222,3.0,342.0,0.008771929824561403
199699,0.71,1.0,872.0,0.0011467889908256881
55272,0.7091666666666666,1.0,647.0,0.0015455950540958269
51207,0.7072222222222222,1.0,139.0,0.007194244604316547
106714,0.7069444444444445,1.0,228.0,0.0043859649122807015
5132,0.7066666666666667,4.0,308.0,0.012987012987012988
119320,0.7058333333333333,1.0,237.0,0.004219409282700422
30471,0.7044444444444444,4.0,1348.0,0.002967359050445104
70467,0.7044444444444444,2.0,125.0,0.016
152034,0.7044444444444444,5.0,356.0,0.014044943820224719
171182,0.7038888888888889,2.0,578.0,0.0034602076124567475
148497,0.7027777777777777,3.0,5810.0,0.0005163511187607573
45490,0.7027777777777777,1.0,1716.0,0.0005827505827505828
177778,0.7027777777777777,1.0,174.0,0.005747126436781609
209504,0.7025,1.0,95.0,0.010526315789473684
54312,0.7019444444444445,2.0,1255.0,0.0015936254980079682
123091,0.7019444444444445,2.0,2727.0,0.0007334066740007334
190133,0.7011111111111111,2.0,4904.0,0.0004078303425774878
205069,0.7008333333333333,1.0,232.0,0.004310344827586207
117666,0.7002777777777778,1.0,236.0,0.00423728813559322
177365,0.6997222222222222,1.0,256.0,0.00390625
115967,0.6991666666666667,1.0,758.0,0.0013192612137203166
222740,0.6986111111111111,1.0,191.0,0.005235602094240838
132923,0.6983333333333334,2.0,2108.0,0.0009487666034155598
74106,0.6983333333333334,2.0,1005.0,0.001990049751243781
124505,0.6977777777777778,2.0,282.0,0.0070921985815602835
196610,0.6975,1.0,734.0,0.0013623978201634877
73584,0.6963888888888888,3.0,17998.0,0.000166685187243027
120842,0.6963888888888888,1.0,307.0,0.003257328990228013
148973,0.6961111111111111,2.0,103.0,0.019417475728155338
166571,0.6961111111111111,1.0,123.0,0.008130081300813009
43707,0.6958333333333333,1.0,314.0,0.0031847133757961785
103323,0.6944444444444444,2.0,3709.0,0.0005392289026691831
56944,0.6930555555555555,1.0,1113.0,0.0008984725965858042
54400,0.6927777777777778,1.0,349.0,0.0028653295128939827
157877,0.6927777777777778,1.0,1530.0,0.00065359477124183
71474,0.6925,6.0,3655.0,0.0016415868673050615
161811,0.6908333333333333,1.0,116.0,0.008620689655172414
25260,0.6908333333333333,4.0,819.0,0.004884004884004884
48580,0.6905555555555556,1.0,824.0,0.0012135922330097086
206018,0.69,1.0,2292.0,0.0004363001745200698
91109,0.6891666666666667,2.0,553.0,0.003616636528028933
126458,0.6891666666666667,2.0,3509.0,0.0005699629524080935
76670,0.6869444444444445,2.0,196.0,0.01020408163265306
114784,0.6863888888888889,2.0,156.0,0.01282051282051282
158575,0.6861111111111111,1.0,2807.0,0.0003562522265764161
126948,0.6847222222222222,5.0,5994.0,0.0008341675008341675
59217,0.6847222222222222,1.0,2888.0,0.00034626038781163435
26615,0.6838888888888889,3.0,2595.0,0.0011560693641618498
116816,0.6836111111111111,2.0,292.0,0.00684931506849315
109413,0.6836111111111111,1.0,142.0,0.007042253521126761
213772,0.6833333333333333,1.0,1465.0,0.0006825938566552901
9682,0.6833333333333333,1.0,3953.0,0.00025297242600556537
166754,0.6830555555555555,1.0,1881.0,0.000531632110579479
175898,0.6825,1.0,95.0,0.010526315789473684
120735,0.6822222222222222,1.0,661.0,0.0015128593040847202
63705,0.6822222222222222,3.0,1606.0,0.0018679950186799503
138203,0.6822222222222222,1.0,1672.0,0.0005980861244019139
191853,0.6819444444444445,2.0,248.0,0.008064516129032258
180877,0.6819444444444445,2.0,559.0,0.0035778175313059034
24947,0.6816666666666666,1.0,1700.0,0.000588235294117647
73369,0.6813888888888889,5.0,88228.0,5.6671351498390534e-05
135468,0.6808333333333333,1.0,146.0,0.00684931506849315
139364,0.6808333333333333,2.0,17389.0,0.0001150152395192363
140518,0.6805555555555556,1.0,933.0,0.0010718113612004287
116137,0.6805555555555556,1.0,49.0,0.02040816326530612
62893,0.68,1.0,62.0,0.016129032258064516
203578,0.6791666666666667,1.0,283.0,0.0035335689045936395
36609,0.6791666666666667,4.0,3042.0,0.0013149243918474688
76065,0.6788888888888889,1.0,1189.0,0.0008410428931875525
178355,0.6786111111111112,2.0,536.0,0.0037313432835820895
203655,0.6786111111111112,2.0,261.0,0.007662835249042145
187669,0.6783333333333333,1.0,2077.0,0.00048146364949446316
139220,0.6783333333333333,1.0,72.0,0.013888888888888888
7204,0.6763888888888889,8.0,46976.0,0.00017029972752043596
141350,0.6761111111111111,2.0,333.0,0.006006006006006006
39762,0.6752777777777778,1.0,2218.0,0.0004508566275924256
185437,0.675,1.0,1872.0,0.0005341880341880342
206634,0.6747222222222222,2.0,123.0,0.016260162601626018
56870,0.6744444444444444,1.0,179.0,0.00558659217877095
192368,0.6741666666666667,1.0,3584.0,0.00027901785714285713
197446,0.6738888888888889,1.0,712.0,0.0014044943820224719
93255,0.6736111111111112,4.0,2076.0,0.0019267822736030828
71696,0.6727777777777778,3.0,1374.0,0.002183406113537118
51083,0.6711111111111111,2.0,305.0,0.006557377049180328
106473,0.6705555555555556,4.0,2084.0,0.0019193857965451055
199981,0.6705555555555556,1.0,146.0,0.00684931506849315
219528,0.6697222222222222,1.0,59.0,0.01694915254237288
151510,0.6694444444444444,1.0,843.0,0.0011862396204033216
72765,0.6686111111111112,1.0,200.0,0.005
110725,0.6677777777777778,1.0,1113.0,0.0008984725965858042
85214,0.6675,1.0,228.0,0.0043859649122807015
123870,0.6672222222222223,1.0,1685.0,0.0005934718100890207
76779,0.6661111111111111,1.0,999.0,0.001001001001001001
101479,0.6655555555555556,2.0,253.0,0.007905138339920948
213583,0.6652777777777777,1.0,112.0,0.008928571428571428
96610,0.6652777777777777,1.0,605.0,0.001652892561983471
126248,0.665,1.0,1672.0,0.0005980861244019139
158106,0.6647222222222222,2.0,5471.0,0.0003655638822884299
15214,0.6644444444444444,2.0,64832.0,3.0848963474827244e-05
169027,0.6644444444444444,3.0,5710.0,0.0005253940455341507
89859,0.6627777777777778,2.0,1382.0,0.001447178002894356
95703,0.6627777777777778,5.0,46027.0,0.00010863188997762183
205568,0.6622222222222223,1.0,316.0,0.0031645569620253164
184060,0.6613888888888889,1.0,996.0,0.001004016064257028
122773,0.6611111111111111,2.0,2773.0,0.000721240533717995
44337,0.6608333333333334,1.0,622.0,0.001607717041800643
100898,0.6608333333333334,1.0,3538.0,0.0002826455624646693
127608,0.6602777777777777,2.0,1139.0,0.001755926251097454
36668,0.6602777777777777,2.0,12166.0,0.0001643925694558606
206705,0.6594444444444445,1.0,247.0,0.004048582995951417
212548,0.6591666666666667,1.0,122.0,0.00819672131147541
71402,0.6586111111111111,1.0,2416.0,0.0004139072847682119
149293,0.6586111111111111,2.0,1505.0,0.00132890365448505
8695,0.6566666666666666,4.0,963.0,0.004153686396677051
146595,0.6558333333333334,2.0,8265.0,0.00024198427102238354
26446,0.6555555555555556,4.0,859.0,0.004656577415599534
2658,0.6533333333333333,2.0,713.0,0.002805049088359046
37457,0.6525,1.0,230.0,0.004347826086956522
48302,0.6519444444444444,1.0,6972.0,0.00014343086632243257
119370,0.6519444444444444,1.0,1271.0,0.0007867820613690008
168909,0.6513888888888889,2.0,5286.0,0.00037835792659856227
87073,0.6511111111111111,1.0,628.0,0.0015923566878980893
159695,0.6508333333333334,1.0,613.0,0.0016313213703099511
82035,0.6508333333333334,4.0,4632.0,0.0008635578583765112
9096,0.6505555555555556,3.0,10398.0,0.00028851702250432774
158153,0.6505555555555556,1.0,1535.0,0.0006514657980456026
184816,0.6497222222222222,2.0,609.0,0.003284072249589491
47089,0.6497222222222222,2.0,193.0,0.010362694300518135
7833,0.6488888888888888,2.0,1282.0,0.0015600624024961
227287,0.6488888888888888,1.0,67.0,0.014925373134328358
65636,0.6483333333333333,1.0,4245.0,0.00023557126030624264
204459,0.6480555555555556,2.0,8036.0,0.00024888003982080636
106112,0.6477777777777778,2.0,127.0,0.015748031496062992
120393,0.6475,3.0,2001.0,0.0014992503748125937
196281,0.6472222222222223,2.0,502.0,0.00398406374501992
127711,0.6458333333333334,2.0,3978.0,0.0005027652086475615
18494,0.6455555555555555,2.0,515.0,0.003883495145631068
226219,0.6452777777777777,1.0,627.0,0.001594896331738437
177307,0.6452777777777777,2.0,2045.0,0.0009779951100244498
224793,0.6441666666666667,1.0,313.0,0.003194888178913738
204946,0.6433333333333333,1.0,399.0,0.002506265664160401
8733,0.6430555555555556,5.0,846.0,0.00591016548463357
213818,0.6425,1.0,250.0,0.004
115009,0.6425,1.0,479.0,0.0020876826722338203
134158,0.6419444444444444,1.0,300.0,0.0033333333333333335
200578,0.6413888888888889,1.0,124.0,0.008064516129032258
61649,0.6413888888888889,1.0,6670.0,0.00014992503748125936
150108,0.6411111111111111,1.0,71.0,0.014084507042253521
153568,0.6405555555555555,1.0,931.0,0.0010741138560687433
176512,0.6405555555555555,1.0,9991.0,0.00010009008107296567
4555,0.6397222222222222,3.0,1295.0,0.0023166023166023165
220515,0.6388888888888888,1.0,148.0,0.006756756756756757
7703,0.6386111111111111,2.0,14803.0,0.00013510774842937244
189548,0.6380555555555556,2.0,1523.0,0.0013131976362442547
4910,0.6377777777777778,3.0,749.0,0.004005340453938585
33950,0.6377777777777778,2.0,840.0,0.002380952380952381
155875,0.6377777777777778,2.0,1608.0,0.0012437810945273632
124260,0.6375,1.0,1914.0,0.0005224660397074191
73145,0.6366666666666667,1.0,1267.0,0.0007892659826361484
192468,0.6361111111111111,2.0,448.0,0.004464285714285714
31560,0.6358333333333334,1.0,14149.0,7.067637288854337e-05
215700,0.6358333333333334,2.0,265.0,0.007547169811320755
30432,0.6352777777777778,2.0,1350.0,0.0014814814814814814
202543,0.635,2.0,143.0,0.013986013986013986
42091,0.6347222222222222,1.0,2889.0,0.00034614053305642093
34810,0.6347222222222222,1.0,284.0,0.0035211267605633804
53104,0.6344444444444445,6.0,32495.0,0.00018464379135251578
23191,0.6327777777777778,1.0,301.0,0.0033222591362126247
96228,0.6325,2.0,756.0,0.0026455026455026454
66510,0.6325,3.0,4449.0,0.0006743088334457181
154629,0.6322222222222222,1.0,658.0,0.001519756838905775
53440,0.6319444444444444,4.0,4859.0,0.0008232146532208273
139059,0.6308333333333334,1.0,194.0,0.005154639175257732
3460,0.6308333333333334,2.0,753.0,0.0026560424966799467
56369,0.6305555555555555,1.0,253.0,0.003952569169960474
70605,0.6305555555555555,1.0,495.0,0.00202020202020202
64722,0.6302777777777778,3.0,285.0,0.010526315789473684
110749,0.6286111111111111,2.0,277.0,0.007220216606498195
167422,0.6286111111111111,3.0,9740.0,0.0003080082135523614
170047,0.6286111111111111,1.0,2355.0,0.0004246284501061571
175630,0.6283333333333333,1.0,1518.0,0.0006587615283267457
96247,0.6280555555555556,2.0,642.0,0.003115264797507788
44345,0.6277777777777778,5.0,8304.0,0.0006021194605009633
49682,0.6275,2.0,2049.0,0.0009760858955588092
67727,0.6269444444444444,3.0,689.0,0.0043541364296081275
164,0.6266666666666667,5.0,9896.0,0.0005052546483427648
135290,0.6258333333333334,4.0,4090.0,0.0009779951100244498
131761,0.6252777777777778,3.0,222.0,0.013513513513513514
42782,0.6252777777777778,2.0,334.0,0.005988023952095809
155161,0.625,2.0,218.0,0.009174311926605505
230689,0.6247222222222222,1.0,60.0,0.016666666666666666
153734,0.6244444444444445,3.0,138.0,0.021739130434782608
40182,0.6241666666666666,1.0,139.0,0.007194244604316547
146079,0.6238888888888889,2.0,4686.0,0.0004268032437046522
135035,0.6227777777777778,1.0,671.0,0.0014903129657228018
48139,0.6227777777777778,6.0,10233.0,0.0005863383172090296
226065,0.6222222222222222,1.0,47.0,0.02127659574468085
124906,0.6219444444444444,2.0,2976.0,0.0006720430107526882
7024,0.6216666666666667,2.0,3790.0,0.0005277044854881266
150351,0.6211111111111111,1.0,1498.0,0.0006675567423230974
20778,0.6197222222222222,3.0,1915.0,0.001566579634464752
131243,0.6197222222222222,1.0,102.0,0.00980392156862745
154273,0.6194444444444445,2.0,953.0,0.002098635886673662
128139,0.6191666666666666,1.0,179.0,0.00558659217877095
51994,0.6166666666666667,2.0,13130.0,0.0001523229246001523
80685,0.6163888888888889,2.0,257.0,0.007782101167315175
205470,0.6161111111111112,1.0,468.0,0.002136752136752137
113122,0.6155555555555555,1.0,453.0,0.002207505518763797
145389,0.615,4.0,1155.0,0.003463203463203463
174170,0.6144444444444445,1.0,1992.0,0.000502008032128514
207208,0.6144444444444445,4.0,129.0,0.031007751937984496
89369,0.6144444444444445,3.0,2697.0,0.0011123470522803114
105934,0.6138888888888889,2.0,464.0,0.004310344827586207
2070,0.6138888888888889,3.0,4247.0,0.0007063809748057452
17899,0.6130555555555556,3.0,242.0,0.012396694214876033
199573,0.6119444444444444,2.0,231.0,0.008658008658008658
203997,0.6116666666666667,2.0,281.0,0.0071174377224199285
153284,0.6113888888888889,1.0,157.0,0.006369426751592357
134451,0.6111111111111112,1.0,445.0,0.0022471910112359553
74060,0.6102777777777778,1.0,443.0,0.002257336343115124
198611,0.61,1.0,83.0,0.012048192771084338
162,0.6097222222222223,5.0,40086.0,0.00012473182657286833
135501,0.6097222222222223,3.0,2633.0,0.001139384732244588
1070,0.6097222222222223,3.0,2870.0,0.0010452961672473868
34698,0.6094444444444445,2.0,1572.0,0.001272264631043257
33323,0.6091666666666666,5.0,3381.0,0.0014788524105294291
64562,0.6086111111111111,4.0,1283.0,0.003117692907248636
121100,0.6083333333333333,11.0,32112.0,0.00034255107125062283
82752,0.6083333333333333,1.0,62.0,0.016129032258064516
34207,0.6069444444444444,2.0,197.0,0.01015228426395939
14735,0.6069444444444444,1.0,564.0,0.0017730496453900709
24647,0.6066666666666667,3.0,299.0,0.010033444816053512
191772,0.6061111111111112,1.0,2496.0,0.00040064102564102563
21149,0.6061111111111112,3.0,2378.0,0.001261564339781329
157020,0.6058333333333333,1.0,74.0,0.013513513513513514
92008,0.6044444444444445,2.0,42387.0,4.718427819850426e-05
200725,0.6030555555555556,4.0,9686.0,0.00041296716911005574
193372,0.6022222222222222,1.0,898.0,0.0011135857461024498
224573,0.6011111111111112,1.0,99.0,0.010101010101010102
38156,0.6005555555555555,2.0,7238.0,0.00027631942525559546
73059,0.6005555555555555,1.0,1561.0,0.0006406149903907751
96109,0.6005555555555555,2.0,678.0,0.0029498525073746312
204925,0.6002777777777778,1.0,33.0,0.030303030303030304
109694,0.5997222222222223,2.0,879.0,0.0022753128555176336
207122,0.5994444444444444,4.0,9507.0,0.00042074261070789944
86791,0.5991666666666666,1.0,3473.0,0.00028793550244745177
51628,0.5980555555555556,2.0,157.0,0.012738853503184714
43063,0.5977777777777777,1.0,540.0,0.001851851851851852
218108,0.5975,1.0,150.0,0.006666666666666667
73926,0.5975,1.0,214.0,0.004672897196261682
60959,0.5975,1.0,75.0,0.013333333333333334
159740,0.5969444444444445,2.0,409.0,0.004889975550122249
134469,0.5963888888888889,1.0,4915.0,0.0002034587995930824
230838,0.5958333333333333,1.0,70.0,0.014285714285714285
58245,0.5952777777777778,3.0,1529.0,0.001962066710268149
143675,0.5944444444444444,1.0,256.0,0.00390625
184555,0.5941666666666666,1.0,158.0,0.006329113924050633
90191,0.5938888888888889,9.0,10762.0,0.0008362757851700427
58585,0.5936111111111111,1.0,2167.0,0.00046146746654360867
135808,0.5936111111111111,2.0,90.0,0.022222222222222223
174791,0.5936111111111111,1.0,49.0,0.02040816326530612
82189,0.5922222222222222,2.0,139.0,0.014388489208633094
171542,0.5919444444444445,1.0,195.0,0.005128205128205128
175982,0.5916666666666667,1.0,171.0,0.005847953216374269
32862,0.5913888888888889,5.0,1328.0,0.0037650602409638554
86869,0.5911111111111111,2.0,4446.0,0.000449842555105713
127594,0.5902777777777778,2.0,412.0,0.0048543689320388345
24130,0.5902777777777778,3.0,2737.0,0.0010960906101571063
64341,0.59,1.0,460.0,0.002173913043478261
117268,0.59,1.0,1012.0,0.0009881422924901185
12654,0.5894444444444444,3.0,1679.0,0.001786777843954735
141495,0.5886111111111111,1.0,96.0,0.010416666666666666
223688,0.5886111111111111,3.0,4738.0,0.0006331785563528915
51427,0.5880555555555556,1.0,133.0,0.007518796992481203
197147,0.5872222222222222,2.0,1020.0,0.00196078431372549
131457,0.5872222222222222,1.0,200.0,0.005
78733,0.5872222222222222,2.0,4161.0,0.0004806536890170632
6587,0.5861111111111111,5.0,1020.0,0.004901960784313725
224971,0.5852777777777778,1.0,197.0,0.005076142131979695
124369,0.5844444444444444,2.0,1804.0,0.0011086474501108647
171191,0.5830555555555555,1.0,50.0,0.02
194006,0.5827777777777777,2.0,160.0,0.0125
144762,0.5819444444444445,2.0,536.0,0.0037313432835820895
146991,0.5816666666666667,2.0,7540.0,0.0002652519893899204
27913,0.5813888888888888,7.0,8837.0,0.0007921240239900419
206237,0.5808333333333333,1.0,296.0,0.0033783783783783786
232213,0.5797222222222222,1.0,46.0,0.021739130434782608
86609,0.5780555555555555,5.0,12073.0,0.0004141472707694856
55042,0.5780555555555555,2.0,829.0,0.0024125452352231603
152744,0.5775,1.0,738.0,0.0013550135501355014
227671,0.5769444444444445,1.0,123.0,0.008130081300813009
155704,0.5769444444444445,3.0,2387.0,0.0012568077084206116
112662,0.5766666666666667,4.0,6444.0,0.0006207324643078833
69279,0.5755555555555556,2.0,3432.0,0.0005827505827505828
97313,0.5755555555555556,3.0,2032.0,0.0014763779527559055
35944,0.5752777777777778,2.0,951.0,0.002103049421661409
