tag,UpVotes,user_id,rownum
"google-maps","10","1597106","2"
"google-api","10","1597106","3"
"ant","9","1597106","4"
"php","6","1597106","5"
"java","452","1458771","1"
"resources","405","1458771","2"
"jar","405","1458771","3"
"embedded-resource","405","1458771","4"
"file","405","1458771","5"
"c++","575","1459996","1"
"c","252","1459996","2"
"winapi","60","1459996","3"
"c#","33","1459996","4"
"pointers","30","1459996","5"
"iphone","13","1485331","1"
"uitextview","12","1485331","2"
"ios7","12","1485331","3"
"ios","8","1485331","4"
"objective-c","3","1485331","5"
"json","140","1485527","1"
"xslt","117","1485527","2"
"language-comparisons","115","1485527","3"
"equivalent","115","1485527","4"
"java","104","1485527","5"
"c++","427","1485885","1"
"qt","240","1485885","2"
"string","43","1485885","3"
"stack-overflow","35","1485885","4"
"explicit","35","1485885","5"
"oracle","285","1485955","1"
"sql","160","1485955","2"
"plsql","59","1485955","3"
"oracle11g","40","1485955","4"
"oracle12c","35","1485955","5"
"ruby-on-rails","12","1486234","1"
"ruby","7","1486234","2"
"rspec","4","1486234","3"
"rspec2","3","1486234","4"
"metaprogramming","2","1486234","5"
"objective-c","417","1487063","1"
"ios","347","1487063","2"
"string","113","1487063","3"
"cgfloat","76","1487063","4"
"iphone","71","1487063","5"
"appcelerator","30","1487686","1"
"appcelerator-titanium","17","1487686","2"
"titanium","15","1487686","3"
"ios","11","1487686","4"
"appcelerator-alloy","6","1487686","5"
"php","156","1487944","1"
"mysql","37","1487944","2"
"arrays","19","1487944","3"
"jquery","14","1487944","4"
"string","11","1487944","5"
"java","41","1487957","1"
"multithreading","7","1487957","2"
"swing","6","1487957","3"
"macos","5","1487957","4"
"osx-mavericks","5","1487957","5"
"java","80","1488644","1"
"gson","66","1488644","2"
"json","52","1488644","3"
"annotations","21","1488644","4"
"reflection","21","1488644","5"
"android","96","1489639","1"
"c++","82","1489639","2"
"view","70","1489639","3"
"php","185","1533203","1"
"arrays","33","1533203","2"
"javascript","19","1533203","3"
"yii","17","1533203","4"
"curl","16","1533203","5"
"php","10","1535358","1"
"sql-server-2008","9","1535358","2"
"linux","6","1535358","3"
"java","5","1535358","4"
"mysql","4","1535358","5"
"java","65","1536382","1"
"spring","37","1536382","2"
"format","25","1536382","3"
"currency","25","1536382","4"
"http","25","1536382","5"
"c++","125","1537925","1"
"android","116","1537925","2"
"android-fragments","88","1537925","3"
"c","39","1537925","4"
"c++11","27","1537925","5"
"c++","44","1538258","1"
"constants","22","1538258","2"
"auto","22","1538258","3"
"java","17","1538258","4"
"object","7","1538258","5"
"android","882","1538553","1"
"android-fragments","365","1538553","2"
"ruby-on-rails","335","1538553","3"
"ruby-on-rails-3","104","1538553","4"
"ruby","70","1538553","5"
"yii","44","1539932","1"
"php","29","1539932","2"
"apache","16","1539932","3"
"amazon-web-services","10","1539932","4"
"mod-rewrite","8","1539932","5"
"android","355","1540854","1"
"java","151","1540854","2"
"android-espresso","145","1540854","3"
"javascript","124","1540854","4"
"php","124","1540854","5"
"scheme","1458","1565698","1"
"lisp","1013","1565698","2"
"common-lisp","885","1565698","3"
"racket","819","1565698","4"
"functional-programming","308","1565698","5"
"c++","30","1566267","1"
"multithreading","23","1566267","2"
"git","21","1566267","3"
"version-control","20","1566267","4"
"diff","18","1566267","5"
"highcharts","928","1566575","1"
"javascript","531","1566575","2"
"jquery","280","1566575","3"
"highstock","221","1566575","4"
"html","143","1566575","5"
"django","881","1566605","1"
"python","348","1566605","2"
"django-rest-framework","335","1566605","3"
"django-forms","97","1566605","4"
"django-models","85","1566605","5"
"sql-server","6","1568249","1"
"sql","6","1568249","2"
"asp.net","5","1568249","3"
"tinymce","5","1568249","4"
"xss","5","1568249","5"
"c","188","1568658","1"
"java","145","1568658","2"
"github","103","1568658","3"
"linux","98","1568658","4"
"git","85","1568658","5"
"python","25","1615978","1"
"pandas","12","1615978","2"
"dataframe","9","1615978","3"
"casting","9","1615978","4"
"types","9","1615978","5"
"point-cloud-library","66","1616231","1"
"point-clouds","48","1616231","2"
"3d","16","1616231","3"
"c++","16","1616231","4"
"kinect","13","1616231","5"
"c","3","1619626","1"
"linux","2","1619626","2"
"c#","1","1619626","3"
"linux","4","1495449","2"
"gcc","3","1495449","3"
"pthreads","2","1495449","4"
"unique","2","1495449","5"
"android","30","1497597","1"
"c#","11","1497597","2"
"vb.net","8","1497597","3"
"postgresql","6","1497597","4"
"html","4","1497597","5"
"java","323","1498389","1"
"swing","81","1498389","2"
"jpanel","42","1498389","3"
"padding","35","1498389","4"
"border","35","1498389","5"
"joomla","258","1498906","1"
"php","88","1498906","2"
"joomla2.5","38","1498906","3"
"joomla3.0","35","1498906","4"
"html","31","1498906","5"
"jackson","23","1499667","1"
"wildfly-9","23","1499667","2"
"jenkins","5","1499667","3"
"android","4","1499667","4"
"installation","3","1499667","5"
"php","181","1501260","1"
"internationalization","181","1501260","2"
"locale","181","1501260","3"
"python","74","1501260","4"
"bash","28","1501260","5"
"c#","52","1501861","1"
"asp.net-mvc-4","33","1501861","2"
"asp.net-mvc","33","1501861","3"
"entity-framework","33","1501861","4"
"sql-server","33","1501861","5"
"python","1984","1502059","1"
"for-loop","595","1502059","2"
"multithreading","365","1502059","3"
"time","363","1502059","4"
"sleep","358","1502059","5"
"java","736","1542723","1"
"netty","230","1542723","2"
"http","210","1542723","3"
"post","200","1542723","4"
"vue.js","165","1542723","5"
"opencv","678","1542806","1"
"c++","338","1542806","2"
"image-processing","166","1542806","3"
"python","94","1542806","4"
"computer-vision","80","1542806","5"
"matlab","125","1543042","1"
"matrix","16","1543042","2"
"arrays","9","1543042","3"
"function","6","1543042","4"
"for-loop","5","1543042","5"
"android","45","1543076","1"
"greendao","42","1543076","2"
"java","1","1543076","3"
"timertask","1","1543076","4"
"schedule","1","1543076","5"
"javascript","158","1543596","1"
"c#","63","1543596","2"
"typescript","54","1543596","3"
"string-interpolation","52","1543596","4"
"angularjs","31","1543596","5"
"javascript","79","1544003","1"
"reactjs","41","1544003","2"
"jquery","11","1544003","3"
"html","8","1544003","4"
"node.js","5","1544003","5"
"ruby-on-rails","795","1544012","1"
"ruby","238","1544012","2"
"ruby-on-rails-4","189","1544012","3"
"ruby-on-rails-5","124","1544012","4"
"activerecord","87","1544012","5"
"php","330","1579327","1"
"javascript","166","1579327","2"
"c","117","1579327","3"
"json","96","1579327","4"
"rest","69","1579327","5"
"php","708","1580044","1"
"laravel","210","1580044","2"
"mysql","122","1580044","3"
"arrays","92","1580044","4"
"html","54","1580044","5"
"c++","59","1580195","1"
"c","28","1580195","2"
"opencl","19","1580195","3"
"arrays","11","1580195","4"
"openmp","11","1580195","5"
"ruby-on-rails","694","1580201","1"
"ruby-on-rails-3","275","1580201","2"
"rspec","262","1580201","3"
"ruby","199","1580201","4"
"c++","186","1580201","5"
"java","145","1581069","1"
"whitespace","144","1581069","2"
"visual-studio-code","144","1581069","3"
"maven","54","1581069","4"
"hibernate","44","1581069","5"
"java","79","1642136","1"
"jpa","10","1642136","2"
"arrays","9","1642136","3"
"multithreading","7","1642136","4"
"eclipselink","7","1642136","5"
"c#","553","1643676","1"
"angular","137","1643676","2"
".net","120","1643676","3"
"nullable-reference-types","75","1643676","4"
"null-coalescing","67","1643676","5"
"django","312","1644198","1"
"python","158","1644198","2"
"django-models","34","1644198","3"
"importerror","26","1644198","4"
"directory","22","1644198","5"
"ios","163","1662926","1"
"core-data","71","1662926","2"
"swift","71","1662926","3"
"ios8","70","1662926","4"
"today-extension","70","1662926","5"
"memory-leaks","11","1663073","1"
"hibernate","11","1663073","2"
"derby","11","1663073","3"
"c3p0","11","1663073","4"
"tomcat","11","1663073","5"
"php","3","1663851","1"
"mysql","2","1663851","2"
"sql-injection","2","1663851","3"
"ios","24","1664351","1"
"swift","15","1664351","2"
"swift3","7","1664351","3"
"uitableview","5","1664351","4"
"xcode","4","1664351","5"
"python","243","1664657","1"
"python-2.7","39","1664657","2"
"c++","29","1664657","3"
"regex","27","1664657","4"
"string","22","1664657","5"
"php","361","1665673","1"
"sql","216","1665673","2"
"javascript","171","1665673","3"
"angularjs","151","1665673","4"
"mysql","140","1665673","5"
"javascript","476","1666071","1"
"reactjs","349","1666071","2"
"textarea","231","1666071","3"
"mysql","134","1666071","4"
"google-api-java-client","6","1503468","4"
"google-api","6","1503468","5"
"java","50","1503554","1"
"java-14","20","1503554","2"
"java-record","20","1503554","3"
"javascript","17","1503554","4"
"spring","8","1503554","5"
"javascript","47","1503784","1"
"jquery","33","1503784","2"
"regex","20","1503784","3"
"input","18","1503784","4"
"mask","18","1503784","5"
"git","128","1504372","1"
"ruby-on-rails","63","1504372","2"
"ruby-on-rails-5","46","1504372","3"
"csrf","28","1504372","4"
"security","28","1504372","5"
"c++","148","1504523","1"
"windows","137","1504523","2"
"timer","73","1504523","3"
"multithreading","67","1504523","4"
"winapi","57","1504523","5"
"ios","9","1504996","1"
"iphone","7","1504996","2"
"xcode","5","1504996","3"
"asp.net-web-api-routing","5","1504996","4"
"asp.net","4","1504996","5"
"python","14","1506795","1"
"mongodb","12","1506795","2"
"database","8","1506795","3"
"nosql","8","1506795","4"
"tornado","5","1506795","5"
"sql-server","1528","1507566","1"
"sql","871","1507566","2"
"ssis","366","1507566","3"
"tsql","310","1507566","4"
"stored-procedures","117","1507566","5"
"angular","300","1544364","1"
"javascript","97","1544364","2"
"webpack","89","1544364","3"
"jasmine","81","1544364","4"
"angular-cli","78","1544364","5"
"python","174","1545014","1"
"gtk3","48","1545014","2"
"gtk","32","1545014","3"
"c","28","1545014","4"
"python-3.x","25","1545014","5"
"php","972","1545088","1"
"javascript","285","1545088","2"
"jquery","258","1545088","3"
"html","237","1545088","4"
"arrays","202","1545088","5"
"apache-kafka","43","1545425","1"
"producer","32","1545425","2"
"java","28","1545425","3"
"sql","13","1545425","4"
"join","13","1545425","5"
"c++","599","1548468","1"
"qt","102","1548468","2"
"cmake","79","1548468","3"
"linux","70","1548468","4"
"java-native-interface","60","1548468","5"
"codeigniter","8","1581368","1"
"grocery-crud","8","1581368","2"
"javascript","7","1581368","3"
"blockly","7","1581368","4"
"php","4","1581368","5"
"css","30","1581406","1"
"html","29","1581406","2"
"wordpress","23","1581406","3"
"internet-explorer-11","21","1581406","4"
"php","11","1581406","5"
"python","174","1583052","1"
"sorting","169","1583052","2"
"dictionary","169","1583052","3"
"javascript","22","1583052","4"
"c#","14","1583052","5"
"python","234","1583239","1"
"pandas","112","1583239","2"
"r","55","1583239","3"
"arrays","27","1583239","4"
"pdf","25","1583239","5"
"ruby-on-rails","77","1587541","1"
"ruby","24","1587541","2"
"ruby-on-rails-5","14","1587541","3"
"ruby-on-rails-4","9","1587541","4"
"activerecord","7","1587541","5"
"c","26","1587554","1"
"c++","26","1587554","2"
"cpu-architecture","12","1587554","3"
"x86-64","12","1587554","4"
"64-bit","12","1587554","5"
"c++","2693","1593077","1"
"c++11","1179","1593077","2"
"c++-faq","852","1593077","3"
"c++20","447","1593077","4"
"pointers","406","1593077","5"
"php","1302","1658631","1"
"multithreading","658","1658631","2"
"pthreads","455","1658631","3"
"apache","245","1658631","4"
"command-line-interface","191","1658631","5"
"azure","1211","1658906","1"
"asp.net-core","827","1658906","2"
"c#","778","1658906","3"
"azure-active-directory","718","1658906","4"
"asp.net","215","1658906","5"
"java","20","1659252","1"
"access-modifiers","13","1659252","2"
"inheritance","13","1659252","3"
"php","10","1659252","4"
"session","6","1659252","5"
"c","45","1660022","1"
"c++","30","1660022","2"
"char","16","1660022","3"
"c#","12","1660022","4"
"filesize","12","1660022","5"
"asp.net-core","331","1660123","1"
"c#","305","1660123","2"
".net","231","1660123","3"
"asp.net-core-2.0","123","1660123","4"
"dependency-injection","122","1660123","5"
"symfony","199","1660478","1"
"node.js","146","1660478","2"
"bower","145","1660478","3"
"php","33","1660478","4"
"forms","27","1660478","5"
"c","80","1662019","1"
"java","41","1662019","2"
"c++","29","1662019","3"
"linux","20","1662019","4"
"floating-point","16","1662019","5"
"moodle","1","1690835","1"
"yii","1","1690835","2"
"syntax","1","1690835","3"
"sql","1","1690835","4"
"php","1","1690835","5"
"java","297","1690982","1"
"android","70","1690982","2"
"printstream","31","1690982","3"
"java.util.scanner","31","1690982","4"
"multithreading","29","1690982","5"
"meteor","27","1691147","1"
"javascript","10","1691147","2"
"iron-router","8","1691147","3"
"loops","1","1619626","4"
"tar","1","1619626","5"
"php","171","1619658","1"
"joomla","160","1619658","2"
"joomla2.5","42","1619658","3"
"mysql","21","1619658","4"
"ocr","18","1619658","5"
"android","373","1621139","1"
"facebook-sdk-4.0","336","1621139","2"
"facebook-android-sdk","335","1621139","3"
"angularjs","20","1621139","4"
"java","10","1621139","5"
"ios","70","1622696","1"
"objective-c","33","1622696","2"
"iphone","21","1622696","3"
"ios6","13","1622696","4"
"uitabbarcontroller","13","1622696","5"
"apache-nifi","29","1623047","1"
"c#","16","1623047","2"
"node.js","13","1623047","3"
"asp.net","12","1623047","4"
"javascript","8","1623047","5"
"c","355","1625987","1"
"fork","91","1625987","2"
"c++","85","1625987","3"
"signals","84","1625987","4"
"gdb","84","1625987","5"
".htaccess","291","1626250","1"
"laravel","150","1626250","2"
"apache","145","1626250","3"
"php","126","1626250","4"
"mod-rewrite","126","1626250","5"
"c","515","1627348","1"
"pointers","126","1627348","2"
"memory-management","93","1627348","3"
"memory","87","1627348","4"
"linux","84","1627348","5"
"ios","427","1627511","1"
"objective-c","236","1627511","2"
"uitableview","100","1627511","3"
"swift","76","1627511","4"
"grand-central-dispatch","39","1627511","5"
"cuda","36","1639816","1"
"cuda-gdb","7","1639816","2"
"memory-leaks","6","1639816","3"
"cuda-streams","6","1639816","4"
"valgrind","6","1639816","5"
"jquery","70","1640484","1"
"javascript","66","1640484","2"
"asp.net","48","1640484","3"
"html","34","1640484","4"
"c#","28","1640484","5"
"html","3","1641570","1"
"php","3","1641570","2"
"mysql","2","1641570","3"
"sql","2","1641570","4"
"xss","1","1641570","5"
"c++","86","1641779","1"
"templates","22","1641779","2"
"c++11","20","1641779","3"
"stl","10","1641779","4"
"translation","8","1641779","5"
"c++","54","1641845","1"
"performance","9","1641845","2"
"boost","6","1641845","3"
"unique","6","1641845","4"
"database","6","1641845","5"
"ios","244","1641848","1"
"objective-c","110","1641848","2"
"provisioning-profile","57","1641848","3"
"ipa","54","1641848","4"
"ios8","45","1641848","5"
"javascript","1145","1641941","1"
"reactjs","359","1641941","2"
"prototype","236","1641941","3"
"inheritance","219","1641941","4"
"jquery","130","1641941","5"
"x-frame-options","5","1669583","1"
"clickjacking","5","1669583","2"
"django","5","1669583","3"
"iframe","5","1669583","4"
"serialization","1","1669583","5"
"google-chrome-devtools","934","1669860","1"
"google-chrome","577","1669860","2"
"javascript","302","1669860","3"
"css","124","1669860","4"
"html","76","1669860","5"
"javascript","69","1670675","1"
"jquery","50","1670675","2"
"html","26","1670675","3"
"php","26","1670675","4"
"css","15","1670675","5"
"objective-c","39","1671299","1"
"ios","39","1671299","2"
