tag,UpVotes,user_id,rownum
"scalability","5","1066820","2"
"django-2.1","5","1066820","3"
"parse-platform","5","1066820","4"
"django","5","1066820","5"
"c#","9099","1081897","1"
"linq","1849","1081897","2"
"sql","1799","1081897","3"
".net","1675","1081897","4"
"sql-server","818","1081897","5"
"ios","11","1104309","1"
"iphone","10","1104309","2"
"metal","7","1104309","3"
"xcode","6","1104309","4"
"sprite-kit","6","1104309","5"
"postgresql","835","1104979","1"
"sql","156","1104979","2"
"database","92","1104979","3"
"sml","60","1104979","4"
"smlnj","49","1104979","5"
"php","178","1105514","1"
"javascript","162","1105514","2"
"html","78","1105514","3"
"ajax","55","1105514","4"
"mysql","44","1105514","5"
"angularjs","344","1121919","1"
"javascript","196","1121919","2"
"loaded","76","1121919","3"
"events","76","1121919","4"
"angularjs-directive","65","1121919","5"
"hash-collision","3","1121984","1"
".net","3","1121984","2"
"asp.net","3","1121984","3"
"denial-of-service","3","1121984","4"
"ms11-100","3","1121984","5"
"php","33","981035","2"
"django-cms","24","981035","3"
"request","24","981035","4"
"plugins","24","981035","5"
"ios","3731","981049","1"
"objective-c","2188","981049","2"
"iphone","1998","981049","3"
"xcode","1744","981049","4"
"macos","954","981049","5"
"java","316","995822","1"
"git","142","995822","2"
"git-rewrite-history","140","995822","3"
"amend","140","995822","4"
"git-commit","140","995822","5"
"javascript","7699","995876","1"
"jquery","2887","995876","2"
"html","1222","995876","3"
"node.js","1145","995876","4"
"promise","991","995876","5"
"php","4915","1003917","1"
"oop","1355","1003917","2"
"private","1193","1003917","3"
"public","1192","1003917","4"
"protected","1192","1003917","5"
"c","474","1004301","1"
"perl","252","1004301","2"
"haskell","205","1004301","3"
"linux","199","1004301","4"
"pointers","71","1004301","5"
"java","519","1023815","1"
"c","346","1023815","2"
"linux","329","1023815","3"
"bash","219","1023815","4"
"python","200","1023815","5"
"angularjs","29","1024072","1"
"cors","8","1024072","2"
"ajax","8","1024072","3"
"amazon-s3","8","1024072","4"
"angularjs-scope","3","1024072","5"
"github","338","1024224","1"
"git","338","1024224","2"
"c#","308","1024224","3"
"javascript","147","1024224","4"
"msmq","131","1024224","5"
"jquery","31","1024408","1"
"ruby-on-rails","31","1024408","2"
"csrf","25","1024408","3"
"twitter-bootstrap","6","1024408","4"
"modal-dialog","6","1024408","5"
"java","6230","1025118","1"
"hibernate","5890","1025118","2"
"jpa","4519","1025118","3"
"orm","2047","1025118","4"
"spring","1863","1025118","5"
"c#","2385","1039608","1"
"jquery","1843","1039608","2"
"asp.net-mvc","1584","1039608","3"
"javascript","1358","1039608","4"
"html","1133","1039608","5"
"mysql","2170","1039843","1"
"php","1277","1039843","2"
"sql","737","1039843","3"
"date","185","1039843","4"
"database","122","1039843","5"
"java","800","1039952","1"
"jakarta-ee","264","1039952","2"
"linux","255","1039952","3"
"command-line","199","1039952","4"
"image-processing","198","1039952","5"
"javascript","26","1057564","1"
"php","21","1057564","2"
"parsing","12","1057564","3"
"web","6","1057564","4"
"mysql","5","1057564","5"
"javascript","89","1058115","1"
"string","79","1058115","2"
"case-conversion","79","1058115","3"
"nestjs","21","1058115","4"
"typescript","17","1058115","5"
"php","625","1058140","1"
"css","561","1058140","2"
"javascript","472","1058140","3"
"html","467","1058140","4"
"jquery","222","1058140","5"
"oauth-2.0","89","1069278","1"
"openid","49","1069278","2"
"api","46","1069278","3"
"https","15","1069278","4"
"hmac","15","1069278","5"
"php","944","1069607","1"
"mysql","130","1069607","2"
"csv","96","1069607","3"
"javascript","89","1069607","4"
"database","77","1069607","5"
"ruby-on-rails","10","1070168","1"
"node.js","9","1070168","2"
"real-time","7","1070168","3"
"coffeescript","7","1070168","4"
"unix-socket","7","1070168","5"
"c#","537","1070247","1"
"linq","148","1070247","2"
"entity-framework","144","1070247","3"
".net","117","1070247","4"
"collections","84","1070247","5"
"java","11","1082397","1"
"algorithm","8","1082397","2"
"nlp","8","1082397","3"
"iphone","8","1082397","4"
"facebook","8","1082397","5"
"java","1647","1082681","1"
"aspectj","1276","1082681","2"
"aop","1060","1082681","3"
"spring","603","1082681","4"
"spring-aop","595","1082681","5"
"javascript","868","1083663","1"
"internet-explorer-11","243","1083663","2"
"ecmascript-7","243","1083663","3"
"node.js","177","1083663","4"
"encoding","129","1083663","5"
"html","10298","1084437","1"
"css","6638","1084437","2"
"unicode","1970","1084437","3"
"javascript","1244","1084437","4"
"fonts","784","1084437","5"
"iphone","19","1100237","1"
"submission","17","1100237","2"
"ios","17","1100237","3"
"version","17","1100237","4"
"git","10","1100237","5"
"mysql","1950","1100552","1"
"php","1246","1100552","2"
"bash","743","1100552","3"
"linux","712","1100552","4"
"file","598","1100552","5"
"ios","641","1127619","1"
"swift","299","1127619","2"
"uinavigationcontroller","169","1127619","3"
"objective-c","145","1127619","4"
"uinavigationbar","136","1127619","5"
"twitter","461","1127699","1"
"qr-code","124","1127699","2"
"php","86","1127699","3"
"api","75","1127699","4"
"javascript","73","1127699","5"
"git","12","1127801","1"
"git-merge","11","1127801","2"
"c#","10","1127801","3"
"swagger","8","1127801","4"
"ruby-on-rails","46","1032080","3"
"css","39","1032080","4"
"jquery","31","1032080","5"
"ruby-on-rails","43","1032158","1"
"ruby-on-rails-3","22","1032158","2"
"paperclip","17","1032158","3"
"forms","12","1032158","4"
"ajax","12","1032158","5"
"php","87","1032531","1"
"jquery","45","1032531","2"
"mysql","44","1032531","3"
"javascript","36","1032531","4"
"sql","20","1032531","5"
"c++","5201","1033896","1"
"c","2933","1033896","2"
"java","1390","1033896","3"
"string","1071","1033896","4"
"c++11","653","1033896","5"
"ruby-on-rails","3579","1064226","1"
"ruby","3004","1064226","2"
"ruby-on-rails-3","836","1064226","3"
"activerecord","642","1064226","4"
"ruby-on-rails-4","455","1064226","5"
"php","56","1064776","1"
"oop","29","1064776","2"
"mysql","15","1064776","3"
"javascript","13","1064776","4"
"poedit","13","1064776","5"
"java","5767","1065197","1"
"jsf","567","1065197","2"
"jsp","437","1065197","3"
"arrays","398","1065197","4"
"jdbc","335","1065197","5"
"javascript","1036","1079573","1"
"url","416","1079573","2"
"html","324","1079573","3"
"dom","198","1079573","4"
"jquery","99","1079573","5"
"networking","414","1079907","1"
"ip","411","1079907","2"
"c","259","1079907","3"
"linux","132","1079907","4"
"c++","90","1079907","5"
"c++","75","1080604","1"
"php","42","1080604","2"
"c","27","1080604","3"
"visual-studio","26","1080604","4"
"webcam","26","1080604","5"
"php","47","1080648","1"
"java","32","1080648","2"
"mysql","32","1080648","3"
"database","27","1080648","4"
"phpmyadmin","27","1080648","5"
"jquery","1366","1081396","1"
"javascript","1015","1081396","2"
"fullpage.js","531","1081396","3"
"css","478","1081396","4"
"html","428","1081396","5"
"coldfusion","78","1095106","1"
"coldfusion-10","31","1095106","2"
"coldfusion-11","18","1095106","3"
"cfml","16","1095106","4"
"tomcat","15","1095106","5"
"python","378","1097347","1"
"vba","116","1097347","2"
"python-2.7","111","1097347","3"
"pandas","109","1097347","4"
"php","92","1097347","5"
"java","255","1098361","1"
"jvm","139","1098361","2"
"windows","139","1098361","3"
"visualvm","139","1098361","4"
"html","42","1098361","5"
"oauth-2.0","97","1098564","1"
"jhipster","90","1098564","2"
"spring","80","1098564","3"
"jwt","57","1098564","4"
"security","51","1098564","5"
"android","56","1098917","1"
"gradle","17","1098917","2"
"build.gradle","16","1098917","3"
"android-gradle-plugin","15","1098917","4"
"printing","13","1098917","5"
"security","17","1099533","1"
"dry","17","1099533","2"
"asp.net-mvc-3","17","1099533","3"
"csrf","17","1099533","4"
"java","276","1100135","1"
"unit-testing","121","1100135","2"
"junit","108","1100135","3"
"testing","78","1100135","4"
"jdbc","31","1100135","5"
"objective-c","11","1119677","1"
"css","11","1119677","2"
"javascript","9","1119677","3"
"php","8","1119677","4"
"html","8","1119677","5"
"c","11516","1119701","1"
"c++","1563","1119701","2"
"pointers","1179","1119701","3"
"gcc","1079","1119701","4"
"arrays","902","1119701","5"
"jquery","20","1119831","1"
"fullcalendar","19","1119831","2"
"calendar","19","1119831","3"
"jquery-plugins","19","1119831","4"
"javascript","19","1119831","5"
"node.js","1011","1119863","1"
"javascript","780","1119863","2"
"deno","267","1119863","3"
"express","172","1119863","4"
"fs","84","1119863","5"
"c++11","10","1132072","1"
"lambda","9","1132072","2"
"member-function-pointers","9","1132072","3"
"bind","9","1132072","4"
"c++","5","1132072","5"
"c","208","1132871","1"
"c++","133","1132871","2"
"pointers","43","1132871","3"
"opencv","38","1132871","4"
"arrays","22","1132871","5"
"python","2","1133039","1"
"security","2","1133039","2"
"penetration-testing","2","1133039","3"
"react-native","180","1137629","1"
"local-files","145","1137629","2"
"json","145","1137629","3"
"android","23","1137629","4"
"adt","19","1137629","5"
"php","56","1137729","1"
"ionic2","41","1137729","2"
"angular","31","1137729","3"
"html","26","1137729","4"
"ionic-framework","24","1137729","5"
"java","10","1138353","1"
"glibc","8","1138353","2"
"aws-lambda","8","1138353","3"
"google-cloud-firestore","8","1138353","4"
"firebase","8","1138353","5"
"angularjs","671","1139099","1"
"javascript","316","1139099","2"
"c#","186","1139099","3"
"resharper","96","1139099","4"
"c#-5.0","90","1139099","5"
"parameters","432","1139127","1"
"request","432","1139127","2"
"post","432","1139127","3"
"sql","96","1038940","1"
"sql-server","68","1038940","2"
"tsql","27","1038940","3"
"join","22","1038940","4"
"c#","20","1038940","5"
"android","710","1039461","1"
"push-notification","175","1039461","2"
"polling","172","1039461","3"
"android-imageview","73","1039461","4"
"android-intent","51","1039461","5"
"mod-security","29","1054118","1"
"apache","7","1054118","2"
"apache2","7","1054118","3"
"pci-dss","7","1054118","4"
"mod-security2","7","1054118","5"
"javascript","7","1055823","1"
"phantomjs","4","1055823","2"
"https","4","1055823","3"
"php","4","1055823","4"
"placeholder","3","1055823","5"
"jquery","2560","1055987","1"
"fancybox","2517","1055987","2"
"fancybox-2","912","1055987","3"
"javascript","643","1055987","4"
"html","387","1055987","5"
"c","575","1056289","1"
"linux","197","1056289","2"
"gcc","110","1056289","3"
"header-files","101","1056289","4"
"c++","65","1056289","5"
"linux-kernel","122","1056400","1"
"c","79","1056400","2"
"linux","53","1056400","3"
"linux-device-driver","32","1056400","4"
"netfilter","21","1056400","5"
"javascript","10","1056633","1"
"promise","10","1056633","2"
"c","4","1056633","3"
"node.js","3","1056633","4"
"socket.io","2","1056633","5"
"android","46","1057261","1"
"android-activity","13","1057261","2"
"homescreen","13","1057261","3"
"sqlite","5","1057261","4"
"android-intent","5","1057261","5"
"java","1304","1057429","1"
"python","709","1057429","2"
"php","467","1057429","3"
"sublimetext2","221","1057429","4"
"sublimetext3","202","1057429","5"
"clojure","252","1067663","1"
"ruby","243","1067663","2"
"c","161","1067663","3"
"haskell","140","1067663","4"
"ruby-on-rails-3","72","1067663","5"
"php","119","1068058","1"
"mysql","78","1068058","2"
"python","55","1068058","3"
"java","37","1068058","4"
"laravel-5","37","1068058","5"
"php","169","1068283","1"
"go","124","1068283","2"
"android","113","1068283","3"
"ipv6","90","1068283","4"
"linux","84","1068283","5"
"php","12","1068537","1"
"arduino","5","1068537","2"
"laravel","5","1068537","3"
"c++","5","1068537","4"
"memory-management","5","1068537","5"
"javascript","21","1068700","1"
"rgba","11","1068700","2"
"colors","11","1068700","3"
"transparency","11","1068700","4"
"css","11","1068700","5"
"android","6572","1069068","1"
"java","695","1069068","2"
"google-play","652","1069068","3"
"textview","534","1069068","4"
"android-textattributes","395","1069068","5"
"php","19","1084530","1"
"htmlspecialchars","6","1084530","2"
"mysql","6","1084530","3"
"sanitization","6","1084530","4"
"pdo","6","1084530","5"
"android","208","1084813","1"
"andengine","170","1084813","2"
"java","96","1084813","3"
"heap","41","1084813","4"
"jvm","40","1084813","5"
"c++","6","1100842","1"
"linux","6","1100842","2"
"assembly","4","1100842","3"
"nasm","3","1100842","4"
"binary-search-tree","3","1100842","5"
"buffer","6","1101802","1"
"c","6","1101802","2"
"security","6","1101802","3"
"debugging","6","1101802","4"
"segmentation-fault","6","1101802","5"
"node.js","764","1102051","1"
"pg-promise","681","1102051","2"
"postgresql","665","1102051","3"
"javascript","320","1102051","4"
"express","109","1102051","5"
"scala","269","1102413","1"
"scalatest","257","1102413","2"
"testing","67","1102413","3"
"shapeless","21","1102413","4"
"type-level-computation","21","1102413","5"
"polymer","112","1103498","1"
"javascript","70","1103498","2"
"polymer-1.0","49","1103498","3"
"rdf","35","1103498","4"
"sparql","31","1103498","5"
"java","13735","1103872","1"
"java-8","1567","1103872","2"
"kotlin","1555","1103872","3"
"multithreading","1096","1103872","4"
"kotlin-coroutines","1009","1103872","5"
"c++","12344","1120273","1"
"c++11","3242","1120273","2"
"templates","1109","1120273","3"
"stl","803","1120273","4"
"vector","676","1120273","5"
"php","15","1139571","1"
"mysql","11","1139571","2"
"yii","9","1139571","3"
"sql-injection","9","1139571","4"
"phpmyadmin","5","1139571","5"
"nightmare","93","1139700","1"
"node.js","78","1139700","2"
"javascript","62","1139700","3"
"web-scraping","29","1139700","4"
"electron","24","1139700","5"
"udp","168","1139725","1"
"sockets","63","1139725","2"
"hole-punching","47","1139725","3"
"java","46","1139725","4"
"networking","30","1139725","5"
"ruby-on-rails","1256","1141839","1"
"ruby","685","1141839","2"
"ruby-on-rails-3","482","1141839","3"
"data-mining","1566","1060350","2"
"python","1264","1060350","3"
"machine-learning","1104","1060350","4"
"java","904","1060350","5"
"c#","1400","1079221","1"
"jquery","347","1079221","2"
"javascript","329","1079221","3"
".net","275","1079221","4"
"io","272","1079221","5"
"java","6380","1079354","1"
"intellij-idea","1051","1079354","2"
"python","817","1079354","3"
"git","557","1079354","4"
"arrays","399","1079354","5"
"python","10","1094469","1"
"postgresql","6","1094469","2"
"orm","3","1094469","3"
"sqlalchemy","3","1094469","4"
"uwsgi","3","1094469","5"
"java","4826","1094597","1"
"android","1066","1094597","2"
"string","313","1094597","3"
"sqlite","274","1094597","4"
"double","237","1094597","5"
"asp.net","5","1117987","1"
"javascript","4","1117987","2"
"postback","3","1117987","3"
"mysql","3","1117987","4"
"ajax","3","1117987","5"
"xcode","537","1118321","1"
"schema","389","1118321","2"
"ios","374","1118321","3"
"objective-c","288","1118321","4"
"opengl","269","1118321","5"
"playframework","306","1118419","1"
"scala","166","1118419","2"
"java","120","1118419","3"
"playframework-2.0","69","1118419","4"
"javascript","45","1118419","5"
"c++","584","1126943","1"
"c","313","1126943","2"
"c++11","243","1126943","3"
"bit-manipulation","148","1126943","4"
"intrinsics","123","1126943","5"
"ios","134","1126955","1"
"iphone","133","1126955","2"
"objective-c","116","1126955","3"
"cocoa-touch","79","1126955","4"
"uiimage","44","1126955","5"
"c#","2104","1127114","1"
".net","710","1127114","2"
"asp.net","549","1127114","3"
"regex","432","1127114","4"
"javascript","336","1127114","5"
"javascript","168","1146608","1"
"java","163","1146608","2"
